user_id,order,item_id
420,2,81
420,3,31
421,1,14
421,2,31
421,3,131
422,1,42
422,2,35
422,3,21
423,1,4
423,2,26
423,3,57
424,1,57
424,2,101
424,3,3
425,1,3
425,2,90
425,3,19
426,1,17
426,2,3
426,3,32
427,1,29
427,2,14
427,3,26
428,1,32
428,2,4
428,3,21
429,1,19
429,2,120
429,3,27
430,1,32
430,2,24
430,3,4
431,1,63
431,2,3
431,3,120
432,1,81
432,2,1
432,3,26
433,1,19
433,2,81
433,3,35
434,1,24
434,2,35
434,3,4
435,1,57
435,2,101
435,3,56
436,1,49
436,2,85
436,3,32
437,1,101
437,2,3
437,3,90
438,1,56
438,2,8
438,3,32
439,1,120
439,2,19
439,3,31
440,1,32
440,2,57
440,3,38
441,1,35
441,2,41
441,3,26
442,1,35
442,2,56
442,3,24
443,1,46
443,2,4
443,3,41
444,1,26
444,2,34
444,3,42
445,1,24
445,2,33
445,3,34
446,1,8
446,2,33
446,3,7
447,1,57
447,2,17
447,3,32
448,1,48
448,2,81
448,3,3
449,1,4
449,2,47
449,3,7
450,1,26
450,2,63
450,3,36
451,1,46
451,2,35
451,3,7
452,1,19
452,2,35
452,3,49
453,1,8
453,2,4
453,3,14
454,1,3
454,2,32
454,3,41
455,1,32
455,2,120
455,3,26
456,1,72
456,2,8
456,3,14
457,1,19
457,2,81
457,3,4
458,1,1
458,2,4
458,3,21
459,1,42
459,2,32
459,3,56
460,1,57
460,2,101
460,3,56
461,1,33
461,2,49
461,3,57
462,1,63
462,2,56
462,3,14
463,1,42
463,2,35
463,3,24
464,1,7
464,2,17
464,3,14
465,1,57
465,2,3
465,3,90
466,1,19
466,2,24
466,3,35
467,1,7
467,2,35
467,3,8
468,1,3
468,2,57
468,3,81
469,1,120
469,2,67
469,3,38
470,1,26
470,2,35
470,3,120
471,1,4
471,2,47
471,3,33
472,1,8
472,2,4
472,3,14
473,1,49
473,2,150
473,3,24
474,1,4
474,2,150
474,3,56
475,1,57
475,2,101
475,3,90
476,1,19
476,2,7
476,3,32
477,1,32
477,2,3
477,3,7
478,1,3
478,2,120
478,3,14
479,1,101
479,2,7
479,3,19
480,1,32
480,2,3
480,3,14
481,1,3
481,2,32
481,3,41
482,1,3
482,2,21
482,3,81
483,1,49
483,2,32
483,3,57
484,1,5
484,2,26
484,3,31
485,1,1
485,2,32
485,3,17
486,1,4
486,2,63
486,3,1
487,1,31
487,2,35
487,3,14
488,1,19
488,2,35
488,3,24
489,1,35
489,2,56
489,3,63
490,1,46
490,2,4
490,3,3
491,1,3
491,2,32
491,3,81
492,1,4
492,2,27
492,3,17
493,1,35
493,2,56
493,3,57
494,1,48
494,2,35
494,3,89
495,1,49
495,2,34
495,3,33
496,1,24
496,2,35
496,3,21
497,1,46
497,2,42
497,3,26
498,1,25
498,2,56
498,3,24
499,1,3
499,2,41
499,3,35
500,1,56
500,2,31
500,3,19
501,1,19
501,2,49
501,3,58
502,1,3
502,2,42
502,3,1
503,1,38
503,2,63
503,3,4
504,1,57
504,2,24
504,3,35
505,1,53
505,2,46
505,3,5
506,1,56
506,2,42
506,3,27
507,1,81
507,2,24
507,3,42
508,1,3
508,2,19
508,3,81
509,1,49
509,2,150
509,3,26
510,1,44
510,2,19
510,3,7
511,1,5
511,2,26
511,3,7
512,1,107
512,2,3
512,3,79
513,1,9
513,2,17
513,3,46
514,1,57
514,2,3
514,3,81
515,1,101
515,2,3
515,3,90
516,1,49
516,2,7
516,3,110
517,1,19
517,2,3
517,3,32
518,1,24
518,2,35
518,3,4
519,1,7
519,2,19
519,3,21
520,1,81
520,2,49
520,3,19
521,1,57
521,2,32
521,3,81
522,1,81
522,2,42
522,3,26
523,1,26
523,2,24
523,3,63
524,1,57
524,2,21
524,3,47
525,1,35
525,2,8
525,3,57
526,1,1
526,2,17
526,3,34
527,1,35
527,2,63
527,3,4
528,1,33
528,2,120
528,3,5
529,1,7
529,2,34
529,3,57
530,1,5
530,2,81
530,3,25
531,1,49
531,2,26
531,3,3
532,1,7
532,2,33
532,3,31
533,1,3
533,2,32
533,3,7
534,1,31
534,2,57
534,3,63
535,1,57
535,2,120
535,3,42
536,1,62
536,2,57
536,3,8
537,1,81
537,2,35
537,3,32
538,1,29
538,2,21
538,3,4
539,1,19
539,2,3
539,3,110
540,1,57
540,2,32
540,3,17
541,1,19
541,2,35
541,3,24
542,1,57
542,2,3
542,3,32
543,1,21
543,2,24
543,3,42
544,1,35
544,2,4
544,3,81
545,1,19
545,2,21
545,3,42
546,1,35
546,2,26
546,3,19
547,1,57
547,2,4
547,3,33
548,1,47
548,2,24
548,3,26
549,1,120
549,2,32
549,3,26
550,1,101
550,2,90
550,3,56
551,1,7
551,2,63
551,3,24
552,1,19
552,2,96
552,3,31
553,1,101
553,2,3
553,3,120
554,1,3
554,2,49
554,3,24
555,1,21
555,2,4
555,3,3
556,1,57
556,2,3
556,3,19
557,1,120
557,2,15
557,3,46
558,1,17
558,2,7
558,3,120
559,1,49
559,2,35
559,3,81
560,1,3
560,2,35
560,3,81
561,1,3
561,2,19
561,3,35
562,1,32
562,2,81
562,3,57
563,1,34
563,2,21
563,3,5
564,1,4
564,2,7
564,3,98
565,1,102
565,2,4
565,3,1
566,1,81
566,2,32
566,3,33
567,1,35
567,2,42
567,3,81
568,1,46
568,2,63
568,3,57
569,1,62
569,2,7
569,3,35
570,1,19
570,2,81
570,3,8
571,1,4
571,2,32
571,3,19
572,1,3
572,2,32
572,3,57
573,1,7
573,2,46
573,3,24
574,1,101
574,2,56
574,3,24
575,1,66
575,2,14
575,3,120
576,1,19
576,2,3
576,3,33
577,1,120
577,2,3
577,3,63
578,1,56
578,2,31
578,3,35
579,1,3
579,2,21
579,3,24
580,1,35
580,2,26
580,3,63
581,1,49
581,2,14
581,3,7
582,1,10
582,2,42
582,3,26
583,1,63
583,2,14
583,3,17
584,1,19
584,2,4
584,3,49
585,1,3
585,2,21
585,3,57
586,1,35
586,2,32
586,3,33
587,1,4
587,2,33
587,3,42
588,1,57
588,2,101
588,3,3
589,1,4
589,2,31
589,3,81
590,1,120
590,2,4
590,3,14
591,1,33
591,2,3
591,3,21
592,1,3
592,2,42
592,3,34
593,1,19
593,2,39
593,3,3
594,1,110
594,2,35
594,3,62
595,1,57
595,2,3
595,3,24
596,1,33
596,2,21
596,3,81
597,1,110
597,2,31
597,3,24
598,1,101
598,2,49
598,3,56
599,1,56
599,2,8
599,3,47
600,1,56
600,2,24
600,3,35
601,1,33
601,2,32
601,3,21
602,1,101
602,2,3
602,3,90
603,1,3
603,2,81
603,3,49
604,1,56
604,2,35
604,3,49
605,1,58
605,2,19
605,3,46
606,1,39
606,2,46
606,3,111
607,1,3
607,2,19
607,3,32
608,1,21
608,2,24
608,3,31
609,1,3
609,2,4
609,3,34
610,1,81
610,2,19
610,3,35
611,1,56
611,2,19
611,3,7
612,1,3
612,2,90
612,3,56
613,1,32
613,2,14
613,3,26
614,1,57
614,2,56
614,3,81
615,1,121
615,2,107
615,3,98
616,1,7
616,2,14
616,3,1
617,1,32
617,2,33
617,3,17
618,1,35
618,2,7
618,3,32
619,1,57
619,2,101
619,3,3
620,1,35
620,2,4
620,3,21
621,1,3
621,2,26
621,3,56
622,1,90
622,2,56
622,3,24
623,1,102
623,2,62
623,3,8
624,1,26
624,2,21
624,3,3
625,1,120
625,2,56
625,3,63
626,1,57
626,2,7
626,3,21
627,1,32
627,2,63
627,3,42
628,1,56
628,2,24
628,3,81
629,1,1
629,2,58
629,3,57
630,1,19
630,2,31
630,3,17
631,1,3
631,2,19
631,3,24
632,1,4
632,2,31
632,3,19
633,1,57
633,2,3
633,3,19
634,1,7
634,2,33
634,3,31
635,1,24
635,2,120
635,3,4
636,1,31
636,2,26
636,3,3
637,1,21
637,2,35
637,3,81
638,1,7
638,2,26
638,3,42
639,1,42
639,2,19
639,3,33
640,1,21
640,2,7
640,3,81
641,1,7
641,2,49
641,3,8
642,1,3
642,2,7
642,3,81
643,1,19
643,2,32
643,3,24
644,1,35
644,2,81
644,3,49
645,1,5
645,2,24
645,3,1
646,1,4
646,2,32
646,3,1
647,1,57
647,2,3
647,3,90
648,1,7
648,2,14
648,3,47
649,1,49
649,2,62
649,3,3
650,1,4
650,2,32
650,3,1
651,1,49
651,2,46
651,3,1
652,1,3
652,2,24
652,3,7
653,1,3
653,2,57
653,3,32
654,1,4
654,2,35
654,3,7
655,1,101
655,2,3
655,3,90
656,1,51
656,2,7
656,3,120
657,1,57
657,2,101
657,3,3
658,1,19
658,2,21
658,3,26
659,1,42
659,2,31
659,3,56
660,1,101
660,2,3
660,3,90
661,1,56
661,2,31
661,3,17
662,1,7
662,2,33
662,3,4
663,1,46
663,2,32
663,3,7
664,1,4
664,2,32
664,3,42
665,1,53
665,2,3
665,3,42
666,1,56
666,2,26
666,3,3
667,1,57
667,2,21
667,3,49
668,1,101
668,2,3
668,3,56
669,1,33
669,2,63
669,3,32
670,1,32
670,2,63
670,3,19
671,1,57
671,2,33
671,3,120
672,1,49
672,2,3
672,3,42
673,1,3
673,2,81
673,3,33
674,1,19
674,2,34
674,3,21
675,1,4
675,2,47
675,3,21
676,1,35
676,2,19
676,3,7
677,1,19
677,2,32
677,3,35
678,1,31
678,2,26
678,3,32
679,1,85
679,2,24
679,3,39
680,1,17
680,2,35
680,3,8
681,1,3
681,2,49
681,3,21
682,1,49
682,2,33
682,3,8
683,1,39
683,2,38
683,3,63
684,1,56
684,2,7
684,3,19
685,1,19
685,2,32
685,3,3
686,1,15
686,2,19
686,3,57
687,1,10
687,2,21
687,3,46
688,1,3
688,2,81
688,3,14
689,1,19
689,2,33
689,3,56
690,1,32
690,2,8
690,3,81
691,1,57
691,2,49
691,3,81
692,1,98
692,2,110
692,3,57
693,1,7
693,2,81
693,3,4
694,1,57
694,2,63
694,3,50
695,1,31
695,2,3
695,3,56
696,1,100
696,2,57
696,3,35
697,1,24
697,2,4
697,3,7
698,1,46
698,2,23
698,3,22
699,1,3
699,2,90
699,3,56
700,1,35
700,2,56
700,3,46
701,1,56
701,2,35
701,3,1
702,1,39
702,2,33
702,3,26
703,1,101
703,2,56
703,3,19
704,1,33
704,2,58
704,3,42
705,1,3
705,2,19
705,3,32
706,1,26
706,2,19
706,3,7
707,1,3
707,2,35
707,3,32
708,1,57
708,2,32
708,3,81
709,1,58
709,2,4
709,3,7
710,1,3
710,2,5
710,3,85
711,1,4
711,2,49
711,3,120
712,1,59
712,2,14
712,3,49
713,1,19
713,2,32
713,3,24
714,1,110
714,2,17
714,3,57
715,1,57
715,2,35
715,3,56
716,1,101
716,2,3
716,3,90
717,1,110
717,2,31
717,3,81
718,1,108
718,2,19
718,3,31
719,1,56
719,2,19
719,3,24
720,1,49
720,2,31
720,3,32
721,1,49
721,2,3
721,3,8
722,1,56
722,2,46
722,3,8
723,1,4
723,2,56
723,3,31
724,1,32
724,2,56
724,3,49
725,1,57
725,2,101
725,3,19
726,1,19
726,2,81
726,3,24
727,1,3
727,2,47
727,3,49
728,1,3
728,2,33
728,3,24
729,1,41
729,2,3
729,3,24
730,1,57
730,2,3
730,3,120
731,1,101
731,2,3
731,3,56
732,1,31
732,2,26
732,3,32
733,1,3
733,2,42
733,3,63
734,1,46
734,2,38
734,3,19
735,1,3
735,2,32
735,3,35
736,1,57
736,2,32
736,3,81
737,1,101
737,2,90
737,3,56
738,1,7
738,2,14
738,3,26
739,1,49
739,2,8
739,3,41
740,1,3
740,2,63
740,3,56
741,1,21
741,2,57
741,3,3
742,1,7
742,2,3
742,3,9
743,1,49
743,2,26
743,3,7
744,1,7
744,2,32
744,3,98
745,1,32
745,2,3
745,3,57
746,1,120
746,2,15
746,3,81
747,1,21
747,2,9
747,3,34
748,1,81
748,2,42
748,3,24
749,1,3
749,2,4
749,3,33
750,1,5
750,2,31
750,3,21
751,1,81
751,2,46
751,3,3
752,1,96
752,2,49
752,3,120
753,1,101
753,2,56
753,3,19
754,1,32
754,2,57
754,3,49
755,1,49
755,2,5
755,3,57
756,1,14
756,2,27
756,3,33
757,1,19
757,2,8
757,3,4
758,1,19
758,2,49
758,3,120
759,1,56
759,2,26
759,3,48
760,1,81
760,2,26
760,3,24
761,1,3
761,2,4
761,3,120
762,1,3
762,2,56
762,3,19
763,1,38
763,2,49
763,3,57
764,1,121
764,2,92
764,3,56
765,1,57
765,2,120
765,3,34
766,1,19
766,2,56
766,3,47
767,1,32
767,2,46
767,3,47
768,1,56
768,2,31
768,3,7
769,1,34
769,2,35
769,3,4
770,1,57
770,2,101
770,3,3
771,1,17
771,2,7
771,3,47
772,1,47
772,2,81
772,3,4
773,1,57
773,2,19
773,3,32
774,1,57
774,2,3
774,3,90
775,1,47
775,2,39
775,3,4
776,1,57
776,2,101
776,3,90
777,1,35
777,2,3
