user_id,order,item_id
189,1,33
189,2,24
189,3,42
190,1,7
190,2,19
190,3,35
191,1,1
191,2,5
191,3,57
192,1,81
192,2,3
192,3,63
193,1,32
193,2,100
193,3,146
194,1,35
194,2,24
194,3,5
195,1,100
195,2,147
195,3,19
196,1,17
196,2,81
196,3,33
197,1,3
197,2,17
197,3,8
198,1,7
198,2,8
198,3,35
199,1,26
199,2,24
199,3,33
200,1,35
200,2,57
200,3,8
201,1,35
201,2,19
201,3,63
202,1,19
202,2,35
202,3,63
203,1,57
203,2,21
203,3,14
204,1,7
204,2,49
204,3,14
205,1,32
205,2,26
205,3,27
206,1,56
206,2,14
206,3,42
207,1,19
207,2,24
207,3,33
208,1,35
208,2,7
208,3,49
209,1,19
209,2,21
209,3,17
210,1,7
210,2,21
210,3,57
211,1,35
211,2,4
211,3,33
212,1,7
212,2,57
212,3,17
213,1,21
213,2,119
213,3,14
214,1,49
214,2,21
214,3,35
215,1,49
215,2,57
215,3,3
216,1,19
216,2,46
216,3,33
217,1,4
217,2,56
217,3,32
218,1,57
218,2,31
218,3,46
219,1,119
219,2,49
219,3,14
220,1,49
220,2,100
220,3,17
221,1,4
221,2,39
221,3,119
222,1,57
222,2,3
222,3,42
223,1,19
223,2,49
223,3,63
224,1,3
224,2,5
224,3,31
225,1,49
225,2,14
225,3,120
226,1,8
226,2,63
226,3,47
227,1,19
227,2,120
227,3,35
228,1,7
228,2,17
228,3,34
229,1,35
229,2,33
229,3,41
230,1,1
230,2,38
230,3,120
231,1,24
231,2,120
231,3,81
232,1,21
232,2,24
232,3,14
233,1,3
233,2,33
233,3,5
234,1,19
234,2,24
234,3,32
235,1,33
235,2,81
235,3,21
236,1,56
236,2,4
236,3,8
237,1,4
237,2,3
237,3,21
238,1,17
238,2,4
238,3,3
239,1,81
239,2,26
239,3,31
240,1,120
240,2,26
240,3,17
241,1,63
241,2,120
241,3,49
242,1,34
242,2,31
242,3,14
243,1,3
243,2,19
243,3,56
244,1,81
244,2,56
244,3,120
245,1,48
245,2,56
245,3,45
246,1,24
246,2,7
246,3,63
247,1,21
247,2,17
247,3,56
248,1,57
248,2,35
248,3,120
249,1,33
249,2,26
249,3,56
250,1,19
250,2,26
250,3,42
251,1,26
251,2,42
251,3,1
252,1,56
252,2,24
252,3,14
253,1,42
253,2,46
253,3,9
254,1,3
254,2,26
254,3,120
255,1,32
255,2,42
255,3,33
256,1,57
256,2,39
256,3,120
257,1,46
257,2,34
257,3,27
258,1,120
258,2,19
258,3,26
259,1,120
259,2,35
259,3,33
260,1,146
260,2,17
260,3,21
261,1,35
261,2,19
261,3,3
262,1,56
262,2,143
262,3,78
263,1,7
263,2,3
263,3,1
264,1,4
264,2,49
264,3,14
265,1,57
265,2,31
265,3,24
266,1,57
266,2,19
266,3,17
267,1,46
267,2,57
267,3,8
268,1,4
268,2,19
268,3,21
269,1,33
269,2,81
269,3,31
270,1,119
270,2,100
270,3,147
271,1,21
271,2,8
271,3,120
272,1,26
272,2,14
272,3,42
273,1,49
273,2,27
273,3,7
274,1,41
274,2,1
274,3,120
275,1,49
275,2,4
275,3,81
276,1,119
276,2,100
276,3,3
277,1,7
277,2,49
277,3,57
278,1,24
278,2,41
278,3,8
279,1,147
279,2,17
279,3,80
280,1,34
280,2,3
280,3,35
281,1,149
281,2,19
281,3,1
282,1,7
282,2,33
282,3,17
283,1,3
283,2,35
283,3,57
284,1,7
284,2,56
284,3,49
285,1,35
285,2,42
285,3,120
286,1,115
286,2,73
286,3,83
287,1,46
287,2,1
287,3,35
288,1,49
288,2,3
288,3,1
289,1,7
289,2,3
289,3,31
290,1,4
290,2,33
290,3,35
291,1,49
291,2,120
291,3,26
292,1,81
292,2,3
292,3,19
293,1,49
293,2,7
293,3,35
294,1,81
294,2,19
294,3,24
295,1,31
295,2,21
295,3,7
296,1,79
296,2,147
296,3,57
297,1,79
297,2,147
297,3,57
298,1,33
298,2,42
298,3,57
299,1,81
299,2,33
299,3,49
300,1,144
300,2,116
300,3,32
301,1,24
301,2,32
301,3,31
302,1,63
302,2,27
302,3,41
303,1,19
303,2,34
303,3,33
304,1,101
304,2,19
304,3,4
305,1,19
305,2,17
305,3,33
306,1,19
306,2,7
306,3,57
307,1,32
307,2,1
307,3,57
308,1,19
308,2,56
308,3,1
309,1,19
309,2,35
309,3,31
310,1,4
310,2,21
310,3,5
311,1,4
311,2,21
311,3,81
312,1,4
312,2,26
312,3,33
313,1,32
313,2,46
313,3,35
314,1,14
314,2,24
314,3,7
315,1,149
315,2,5
315,3,101
316,1,131
316,2,55
316,3,34
317,1,19
317,2,46
317,3,120
318,1,57
318,2,35
318,3,120
319,1,119
319,2,46
319,3,14
320,1,19
320,2,3
320,3,63
321,1,49
321,2,19
321,3,14
322,1,120
322,2,31
322,3,56
323,1,32
323,2,47
323,3,42
324,1,120
324,2,56
324,3,90
325,1,26
325,2,120
325,3,17
326,1,26
326,2,42
326,3,47
327,1,56
327,2,119
327,3,149
328,1,57
328,2,7
328,3,32
329,1,32
329,2,3
329,3,19
330,1,5
330,2,81
330,3,120
331,1,119
331,2,46
331,3,14
332,1,120
332,2,56
332,3,5
333,1,32
333,2,26
333,3,38
334,1,32
334,2,56
334,3,49
335,1,19
335,2,8
335,3,17
336,1,19
336,2,32
336,3,56
337,1,63
337,2,57
337,3,56
338,1,3
338,2,14
338,3,56
339,1,4
339,2,8
339,3,33
340,1,49
340,2,24
340,3,56
341,1,35
341,2,63
341,3,26
342,1,21
342,2,4
342,3,24
343,1,26
343,2,56
343,3,63
345,1,19
345,2,33
345,3,41
346,1,49
346,2,81
346,3,35
347,1,35
347,2,21
347,3,8
348,1,143
348,2,86
348,3,115
349,1,33
349,2,19
349,3,63
350,1,46
350,2,34
350,3,14
351,1,31
351,2,17
351,3,63
352,1,1
352,2,34
352,3,120
353,1,19
353,2,7
353,3,17
354,1,19
354,2,101
354,3,47
355,1,33
355,2,19
355,3,32
356,1,35
356,2,49
356,3,26
357,1,14
357,2,17
357,3,33
358,1,35
358,2,7
358,3,34
359,1,19
359,2,32
359,3,56
360,1,56
360,2,32
360,3,34
361,1,8
361,2,47
361,3,41
362,1,14
362,2,34
362,3,41
363,1,26
363,2,14
363,3,17
364,1,21
364,2,5
364,3,33
365,1,63
365,2,3
365,3,33
366,1,56
366,2,32
366,3,47
367,1,33
367,2,34
367,3,41
368,1,35
368,2,5
368,3,63
369,1,7
369,2,35
369,3,33
370,1,1
370,2,56
370,3,26
371,1,63
371,2,33
371,3,42
372,1,19
372,2,3
372,3,14
373,1,56
373,2,49
373,3,4
374,1,7
374,2,81
374,3,63
375,1,81
375,2,26
375,3,101
376,1,49
376,2,57
376,3,81
377,1,17
377,2,34
377,3,42
378,1,17
378,2,33
378,3,14
379,1,48
379,2,18
379,3,56
380,1,3
380,2,26
380,3,32
381,1,24
381,2,4
381,3,85
382,1,21
382,2,7
382,3,24
383,1,139
383,2,96
383,3,87
384,1,49
384,2,4
384,3,26
385,1,31
385,2,32
385,3,57
386,1,33
386,2,47
386,3,4
387,1,19
387,2,57
387,3,8
388,1,8
388,2,56
388,3,46
389,1,120
389,2,1
389,3,56
390,1,19
390,2,27
390,3,26
391,1,49
391,2,120
391,3,63
392,1,100
392,2,57
392,3,146
393,1,49
393,2,4
393,3,33
394,1,21
394,2,56
394,3,19
395,1,4
395,2,63
395,3,21
396,1,49
396,2,63
396,3,7
397,1,81
397,2,49
397,3,42
398,1,46
398,2,17
398,3,34
399,1,63
399,2,56
399,3,26
400,1,19
400,2,57
400,3,31
401,1,79
401,2,88
401,3,99
402,1,21
402,2,14
402,3,33
403,1,19
403,2,35
403,3,7
404,1,46
404,2,63
404,3,81
405,1,7
405,2,42
405,3,33
406,1,32
406,2,1
406,3,21
407,1,57
407,2,63
407,3,46
408,1,100
408,2,26
408,3,32
409,1,21
409,2,4
409,3,81
410,1,49
410,2,32
410,3,5
411,1,19
411,2,3
411,3,56
412,1,81
412,2,19
412,3,120
413,1,42
413,2,24
413,3,33
414,1,4
414,2,3
414,3,1
415,1,81
415,2,46
415,3,34
416,1,19
416,2,57
416,3,8
417,1,21
417,2,35
417,3,33
418,1,57
418,2,81
418,3,26
419,1,47
419,2,34
419,3,5
420,1,120
420,2,81
420,3,1
421,1,143
421,2,86
421,3,56
422,1,5
422,2,17
422,3,35
423,1,35
423,2,26
423,3,17
424,1,143
424,2,86
424,3,56
425,1,32
425,2,100
425,3,7
426,1,3
426,2,119
426,3,46
427,1,147
427,2,24
427,3,35
428,1,4
428,2,32
428,3,120
429,1,21
429,2,19
429,3,32
430,1,56
430,2,80
430,3,18
431,1,81
431,2,47
431,3,26
432,1,120
432,2,26
432,3,27
433,1,19
433,2,31
433,3,4
434,1,7
434,2,56
434,3,24
435,1,57
435,2,33
435,3,47
436,1,41
436,2,14
436,3,49
437,1,80
437,2,147
437,3,31
438,1,57
438,2,32
438,3,56
439,1,19
439,2,81
439,3,31
440,1,57
440,2,46
440,3,14
441,1,145
441,2,89
441,3,57
442,1,56
442,2,1
442,3,63
443,1,26
443,2,4
443,3,8
444,1,57
444,2,21
444,3,31
445,1,90
445,2,33
445,3,120
446,1,33
446,2,21
446,3,8
447,1,32
447,2,17
447,3,8
448,1,3
448,2,17
448,3,24
449,1,1
449,2,49
449,3,42
450,1,26
450,2,34
450,3,41
451,1,7
451,2,35
451,3,46
452,1,120
452,2,49
452,3,42
453,1,4
453,2,27
453,3,21
454,1,3
454,2,5
454,3,14
455,1,26
455,2,4
455,3,120
456,1,3
456,2,14
456,3,120
457,1,49
457,2,19
457,3,24
458,1,4
458,2,3
458,3,101
459,1,32
459,2,56
459,3,5
460,1,19
460,2,56
460,3,33
461,1,49
461,2,57
461,3,81
462,1,24
462,2,14
462,3,33
463,1,17
463,2,46
463,3,35
464,1,3
464,2,7
464,3,42
465,1,35
465,2,148
465,3,57
466,1,19
466,2,35
466,3,21
467,1,35
467,2,56
467,3,31
468,1,3
468,2,81
468,3,21
469,1,31
469,2,120
469,3,41
470,1,46
470,2,81
470,3,35
471,1,4
471,2,32
471,3,33
472,1,24
472,2,26
472,3,4
473,1,49
473,2,14
473,3,63
474,1,100
474,2,27
474,3,56
475,1,7
475,2,49
475,3,56
476,1,32
476,2,19
476,3,7
477,1,7
477,2,3
477,3,5
478,1,14
478,2,3
478,3,120
479,1,19
479,2,7
479,3,47
480,1,32
480,2,17
480,3,14
481,1,3
481,2,8
481,3,26
482,1,49
482,2,21
482,3,34
483,1,32
483,2,1
483,3,49
484,1,31
484,2,26
484,3,1
485,1,21
485,2,24
485,3,56
486,1,4
486,2,63
486,3,21
487,1,35
487,2,38
487,3,5
488,1,19
488,2,21
488,3,17
489,1,35
489,2,56
489,3,150
490,1,57
490,2,3
490,3,26
491,1,21
491,2,56
491,3,3
492,1,56
492,2,18
492,3,30
493,1,35
493,2,32
493,3,56
494,1,63
494,2,32
494,3,49
495,1,49
495,2,3
495,3,26
496,1,27
496,2,101
496,3,41
497,1,26
497,2,8
497,3,1
498,1,88
498,2,146
498,3,56
499,1,7
499,2,120
499,3,35
500,1,27
500,2,19
500,3,56
501,1,32
501,2,19
501,3,56
502,1,63
502,2,3
502,3,120
503,1,21
503,2,63
503,3,4
504,1,145
504,2,89
504,3,56
505,1,8
505,2,5
505,3,46
506,1,56
506,2,42
506,3,41
507,1,42
507,2,26
507,3,24
508,1,3
508,2,119
508,3,49
509,1,21
509,2,42
509,3,33
510,1,24
510,2,19
510,3,42
511,1,7
511,2,26
511,3,34
512,1,3
512,2,1
512,3,8
513,1,33
513,2,81
513,3,46
514,1,81
514,2,3
514,3,27
515,1,148
515,2,3
515,3,119
516,1,31
516,2,7
516,3,19
517,1,19
517,2,21
517,3,33
518,1,21
518,2,35
518,3,56
519,1,19
519,2,7
519,3,46
520,1,17
520,2,19
520,3,120
521,1,119
521,2,149
521,3,57
522,1,32
522,2,31
522,3,24
523,1,26
523,2,1
523,3,24
524,1,57
524,2,21
524,3,1
525,1,8
525,2,49
525,3,120
526,1,24
526,2,56
526,3,1
527,1,80
527,2,18
527,3,23
528,1,5
528,2,33
528,3,1
529,1,34
529,2,21
529,3,57
530,1,35
530,2,8
530,3,32
531,1,3
531,2,149
531,3,49
532,1,33
532,2,7
532,3,5
533,1,149
533,2,24
533,3,46
534,1,31
534,2,57
534,3,56
535,1,57
535,2,24
535,3,33
536,1,32
536,2,57
536,3,7
537,1,57
537,2,31
537,3,32
538,1,4
538,2,49
538,3,46
539,1,3
539,2,19
539,3,33
540,1,19
540,2,57
540,3,31
541,1,19
541,2,35
541,3,81
542,1,3
542,2,8
542,3,32
543,1,21
543,2,120
543,3,150
544,1,8
544,2,32
544,3,35
545,1,56
545,2,19
545,3,119
546,1,19
546,2,26
546,3,46
547,1,119
547,2,149
547,3,5
548,1,17
548,2,5
548,3,46
549,1,32
549,2,21
549,3,26
550,1,4
550,2,31
550,3,56
551,1,7
551,2,57
551,3,63
552,1,19
552,2,4
552,3,31
553,1,120
553,2,32
553,3,3
554,1,3
554,2,49
554,3,42
555,1,3
555,2,24
555,3,32
556,1,56
556,2,120
556,3,8
557,1,4
557,2,56
557,3,120
558,1,149
558,2,33
558,3,17
559,1,149
559,2,1
559,3,49
560,1,80
560,2,18
560,3,14
561,1,19
561,2,21
561,3,17
562,1,32
562,2,42
562,3,81
563,1,5
563,2,56
563,3,120
564,1,7
564,2,4
564,3,14
565,1,4
565,2,46
565,3,17
566,1,81
566,2,33
566,3,17
567,1,35
567,2,21
567,3,5
568,1,120
568,2,63
568,3,46
569,1,7
569,2,21
569,3,5
570,1,81
570,2,19
570,3,8
571,1,19
571,2,4
571,3,31
572,1,3
572,2,57
572,3,26
573,1,18
573,2,5
573,3,55
574,1,56
574,2,96
574,3,4
575,1,63
575,2,27
575,3,38
576,1,19
576,2,33
576,3,3
577,1,3
577,2,46
577,3,120
578,1,146
578,2,56
578,3,99
579,1,34
579,2,3
579,3,21
580,1,21
580,2,63
580,3,35
581,1,33
581,2,49
581,3,14
582,1,26
582,2,34
582,3,42
583,1,63
583,2,56
583,3,5
584,1,49
584,2,19
584,3,4
585,1,26
585,2,46
585,3,21
586,1,7
586,2,35
586,3,42
587,1,33
587,2,42
587,3,8
588,1,19
588,2,27
588,3,47
589,1,146
589,2,35
589,3,17
590,1,120
590,2,63
590,3,42
591,1,3
591,2,21
591,3,42
592,1,31
592,2,3
592,3,42
593,1,21
593,2,3
593,3,119
594,1,4
594,2,35
594,3,33
595,1,120
595,2,26
595,3,49
596,1,31
596,2,33
596,3,81
597,1,49
597,2,21
597,3,3
598,1,3
598,2,21
598,3,1
599,1,56
599,2,1
599,3,34
600,1,35
600,2,42
600,3,47
601,1,32
601,2,21
601,3,56
602,1,146
602,2,99
602,3,3
603,1,49
603,2,56
603,3,7
604,1,56
604,2,35
604,3,32
605,1,3
605,2,19
605,3,1
606,1,19
606,2,3
606,3,1
607,1,146
607,2,19
607,3,81
608,1,21
608,2,24
608,3,56
609,1,4
609,2,24
609,3,3
610,1,19
610,2,32
610,3,24
611,1,81
611,2,7
611,3,19
612,1,48
612,2,56
612,3,80
613,1,17
613,2,32
613,3,26
614,1,130
614,2,79
614,3,89
615,1,119
615,2,31
615,3,41
616,1,17
616,2,5
616,3,14
617,1,32
617,2,33
617,3,17
618,1,8
618,2,7
618,3,120
619,1,81
619,2,4
619,3,21
620,1,27
620,2,4
620,3,17
621,1,120
621,2,14
621,3,26
622,1,56
622,2,31
622,3,4
623,1,8
623,2,39
623,3,98
624,1,21
624,2,150
624,3,26
625,1,24
625,2,56
625,3,5
626,1,24
626,2,26
626,3,4
627,1,5
627,2,42
627,3,32
628,1,31
628,2,24
628,3,17
629,1,31
629,2,57
629,3,17
630,1,31
630,2,19
630,3,8
631,1,146
631,2,99
631,3,89
632,1,35
632,2,19
632,3,1
633,1,146
633,2,89
633,3,19
634,1,31
634,2,7
634,3,109
635,1,49
635,2,4
635,3,21
636,1,81
636,2,63
636,3,17
637,1,27
637,2,35
637,3,110
638,1,130
638,2,79
638,3,89
639,1,19
639,2,149
639,3,119
640,1,3
640,2,34
640,3,81
641,1,49
641,2,7
641,3,8
642,1,3
642,2,26
642,3,120
643,1,56
643,2,143
643,3,78
644,1,19
644,2,49
644,3,14
645,1,57
645,2,46
645,3,24
646,1,47
646,2,8
646,3,34
647,1,148
647,2,57
647,3,89
648,1,7
648,2,17
648,3,34
649,1,1
649,2,26
649,3,120
650,1,4
650,2,26
650,3,33
651,1,63
651,2,14
651,3,49
652,1,148
652,2,89
652,3,24
653,1,3
653,2,57
653,3,39
654,1,7
654,2,4
654,3,57
655,1,146
655,2,99
655,3,3
656,1,31
656,2,7
656,3,26
657,1,120
657,2,49
657,3,42
658,1,27
658,2,19
658,3,56
659,1,42
659,2,56
659,3,24
660,1,35
660,2,21
660,3,19
661,1,81
661,2,56
661,3,31
662,1,1
662,2,33
662,3,42
663,1,79
663,2,147
663,3,35
664,1,32
664,2,56
664,3,119
665,1,21
665,2,24
665,3,42
666,1,24
666,2,1
666,3,3
667,1,90
667,2,49
667,3,57
668,1,143
668,2,86
668,3,56
669,1,32
669,2,8
669,3,63
670,1,19
670,2,32
670,3,1
671,1,33
671,2,120
671,3,5
672,1,49
672,2,3
672,3,47
673,1,3
673,2,33
673,3,81
674,1,150
674,2,19
674,3,24
675,1,4
675,2,21
675,3,24
676,1,35
676,2,19
676,3,14
677,1,8
677,2,56
677,3,49
678,1,120
678,2,33
678,3,8
679,1,24
679,2,39
679,3,10
680,1,101
680,2,150
680,3,17
681,1,49
681,2,56
681,3,33
682,1,49
682,2,33
682,3,8
683,1,63
683,2,120
683,3,46
684,1,8
684,2,19
684,3,7
685,1,49
685,2,4
685,3,19
686,1,19
686,2,7
686,3,41
687,1,34
687,2,21
687,3,46
688,1,21
688,2,3
688,3,81
689,1,19
689,2,56
689,3,33
690,1,80
690,2,1
690,3,99
691,1,14
691,2,8
691,3,81
692,1,63
692,2,42
692,3,57
693,1,7
693,2,4
693,3,27
694,1,63
694,2,26
694,3,5
695,1,3
695,2,56
695,3,120
696,1,26
696,2,35
696,3,8
697,1,144
697,2,98
697,3,88
698,1,49
698,2,1
698,3,46
699,1,139
699,2,56
699,3,87
700,1,35
700,2,63
700,3,56
701,1,35
701,2,21
701,3,56
702,1,33
702,2,24
702,3,7
703,1,56
703,2,4
703,3,19
704,1,24
704,2,57
704,3,1
705,1,19
705,2,3
705,3,35
706,1,7
706,2,19
706,3,26
707,1,3
707,2,120
707,3,35
708,1,21
708,2,57
708,3,14
709,1,24
709,2,7
709,3,42
710,1,3
710,2,35
710,3,7
711,1,4
711,2,14
711,3,26
712,1,49
712,2,26
712,3,21
713,1,19
713,2,24
713,3,63
714,1,32
714,2,3
714,3,63
715,1,27
715,2,41
715,3,56
716,1,148
716,2,3
716,3,119
717,1,1
717,2,34
717,3,31
718,1,19
718,2,31
718,3,120
719,1,144
719,2,98
719,3,88
720,1,79
720,2,147
720,3,88
721,1,3
721,2,49
721,3,5
722,1,21
722,2,8
722,3,46
723,1,4
723,2,42
723,3,31
724,1,120
724,2,49
724,3,46
725,1,4
725,2,19
725,3,57
726,1,148
726,2,24
726,3,14
727,1,3
727,2,33
727,3,41
728,1,3
728,2,33
728,3,5
729,1,24
729,2,3
729,3,26
730,1,146
730,2,89
730,3,100
731,1,146
731,2,17
731,3,21
732,1,32
732,2,26
732,3,42
733,1,49
733,2,3
733,3,14
734,1,19
734,2,14
734,3,49
735,1,86
735,2,56
735,3,1
736,1,57
736,2,32
736,3,56
737,1,24
737,2,19
737,3,17
738,1,7
738,2,5
738,3,31
739,1,31
739,2,49
739,3,8
740,1,14
740,2,24
740,3,3
741,1,3
741,2,33
741,3,49
742,1,3
742,2,33
742,3,26
743,1,120
743,2,33
743,3,46
744,1,31
744,2,42
744,3,17
745,1,81
745,2,32
745,3,3
746,1,14
746,2,24
746,3,7
747,1,31
747,2,21
747,3,34
748,1,57
748,2,8
748,3,81
749,1,33
749,2,34
749,3,3
750,1,33
750,2,31
750,3,34
751,1,3
751,2,31
751,3,81
752,1,17
752,2,120
752,3,8
753,1,7
753,2,19
753,3,35
754,1,32
754,2,57
754,3,39
755,1,49
755,2,57
755,3,5
756,1,1
756,2,33
756,3,47
757,1,35
757,2,19
757,3,21
758,1,19
758,2,81
758,3,17
759,1,42
759,2,17
759,3,33
760,1,24
760,2,26
760,3,17
761,1,120
761,2,4
761,3,5
762,1,78
762,2,30
762,3,146
763,1,57
763,2,33
763,3,49
764,1,120
764,2,56
764,3,46
765,1,57
765,2,120
765,3,47
766,1,57
766,2,19
766,3,49
767,1,32
767,2,46
767,3,21
768,1,56
768,2,33
768,3,31
769,1,35
769,2,14
769,3,90
770,1,80
770,2,147
770,3,57
771,1,7
771,2,47
771,3,5
772,1,26
772,2,81
772,3,4
773,1,32
773,2,19
773,3,17
774,1,81
774,2,57
774,3,120
775,1,32
775,2,27
775,3,47
776,1,4
776,2,32
776,3,7
777,1,3
777,2,56
